episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
562, -6205.957443118095, 4, 22.419809364000685, 1137, 301592,                                             301592, 0.0, 3859.67578125
563, -7780.409173488617, 3, 18.94398137999997, 973, 302565,                                             302565, 0.0, 4875.27099609375
564, 825.4296177625656, 1, 7.727008659000603, 374, 302939,                                             302939, 0.0, 3985.24755859375
565, -435.65352380275726, 1, 16.16950109299978, 810, 303749,                                             303749, 0.0, 4462.19580078125
566, -7401.921364426613, 2, 22.801340400999834, 1133, 304882,                                             304882, 0.0, 4525.2431640625
567, -3246.998595714569, 4, 17.76153515199985, 902, 305784,                                             305784, 0.0, 3750.012939453125
568, -10371.928213477135, 4, 45.70981789000052, 2300, 308084,                                             308084, 0.0, 3956.358154296875
569, -155.65771114826202, 1, 11.16288478000024, 549, 308633,                                             308633, 0.0, 4187.4345703125
570, -4823.7210302352905, 2, 8.73556026299957, 434, 309067,                                             309067, 0.0, 4397.01806640625
571, -4801.104050934315, 4, 17.988491909000004, 908, 309975,                                             309975, 0.0, 3773.22216796875
572, -492.92657446861267, 1, 14.167214680999678, 716, 310691,                                             310691, 0.0, 4467.40234375
573, -4049.3092942237854, 2, 6.733629395000207, 333, 311024,                                             311024, 0.0, 3959.77880859375
574, 1744.9769934415817, 1, 3.8851231990001907, 197, 311221,                                             311221, 0.0, 3503.18896484375
575, -9539.992474198341, 2, 26.072413949999827, 1316, 312537,                                             312537, 0.0, 3801.805908203125
576, 1265.2045484781265, 1, 4.330134232000091, 209, 312746,                                             312746, 0.0, 3967.279296875
577, -663.0988898277283, 5, 1.5983347380006308, 82, 312828,                                             312828, 0.0, 2168.631591796875
578, -3568.7994437217712, 2, 5.431482598000002, 266, 313094,                                             313094, 0.0, 3691.66064453125
579, 1910.3075323104858, 1, 2.9666960429995015, 153, 313247,                                             313247, 0.0, 4190.54931640625
580, -3818.113515853882, 2, 5.886617245000707, 286, 313533,                                             313533, 0.0, 4247.48486328125
581, -5040.030519962311, 4, 17.158949935000237, 880, 314413,                                             314413, 0.0, 3843.78515625
582, 2109.644815981388, 1, 1.8750623979994998, 97, 314510,                                             314510, 0.0, 4185.96826171875
583, -166.18921172618866, 5, 0.598905513000318, 30, 314540,                                             314540, 0.0, 4857.267578125
584, -4532.11407917738, 2, 15.46159242000067, 772, 315312,                                             315312, 0.0, 4193.876953125
585, -4311.828467607498, 3, 9.131445761999203, 457, 315769,                                             315769, 0.0, 3930.08642578125
586, -1147.2844275832176, 1, 17.393696290000662, 863, 316632,                                             316632, 0.0, 3935.962890625
587, -4116.939199209213, 3, 8.560843245000797, 419, 317051,                                             317051, 0.0, 3972.186279296875
588, 1952.560697555542, 1, 2.545532500000263, 132, 317183,                                             317183, 0.0, 4210.6162109375
589, -1971.1143480539322, 1, 15.543220408999332, 774, 317957,                                             317957, 0.0, 4495.5166015625
590, -6681.284823179245, 4, 29.262865653001427, 1412, 319369,                                             319369, 0.0, 4042.927001953125
591, 327.6117654442787, 1, 11.031003578000309, 565, 319934,                                             319934, 0.0, 4107.8076171875
592, -3769.8720613718033, 4, 18.09202787200047, 911, 320845,                                             320845, 0.0, 5181.64697265625
593, -8693.827931880951, 1, 42.510056401999464, 2155, 323000,                                             323000, 0.0, 4699.06103515625
594, -6383.862842321396, 4, 17.606071271000474, 906, 323906,                                             323906, 0.0, 5085.94189453125
595, -4803.5393080711365, 2, 11.554917458001, 578, 324484,                                             324484, 0.0, 4781.74560546875
596, -279.59649711847305, 1, 11.15708922200065, 558, 325042,                                             325042, 0.0, 4943.3525390625
597, -6040.792219758034, 3, 10.163930970000365, 496, 325538,                                             325538, 0.0, 5951.18115234375
598, -5161.134302198887, 4, 21.39686934800011, 1081, 326619,                                             326619, 0.0, 4755.6044921875
599, -4353.574880361557, 3, 10.137311877000684, 506, 327125,                                             327125, 0.0, 4461.54541015625
600, 267.4709152877331, 1, 10.439484508999158, 539, 327664,                                             327664, 0.0, 4541.6806640625
601, -1041.435677409172, 1, 16.867207862000214, 857, 328521,                                             328521, 0.0, 5656.5517578125
602, -508.4652557373047, 1, 12.13504253300016, 617, 329138,                                             329138, 0.0, 5101.064453125
603, 1190.397377371788, 1, 7.391751442000896, 355, 329493,                                             329493, 0.0, 4963.77734375
604, -2829.908947944641, 1, 21.20297802499954, 1066, 330559,                                             330559, 0.0, 4928.94482421875
605, -2620.8007805347443, 2, 1.283401569000489, 64, 330623,                                             330623, 0.0, 6938.7509765625
606, 157.43968510627747, 1, 9.756914491001226, 491, 331114,                                             331114, 0.0, 5163.14794921875
607, -2764.9667658805847, 2, 2.0125817629996163, 103, 331217,                                             331217, 0.0, 4335.1640625
608, 1665.2942852973938, 1, 5.425080672999684, 267, 331484,                                             331484, 0.0, 3854.73583984375
609, -6244.843252301216, 4, 22.48610882899993, 1154, 332638,                                             332638, 0.0, 4755.0390625
610, -3571.16952419281, 2, 6.648012210000161, 322, 332960,                                             332960, 0.0, 4796.25390625
611, -2789.022624641657, 4, 17.516614348000076, 881, 333841,                                             333841, 0.0, 4630.02099609375
612, -2939.832726895809, 4, 17.542496672000198, 884, 334725,                                             334725, 0.0, 4654.6328125
613, -573.0078868567944, 1, 12.94122809199871, 636, 335361,                                             335361, 0.0, 4834.041015625
614, -4863.345299243927, 3, 13.25587431799977, 684, 336045,                                             336045, 0.0, 5463.111328125
615, 334.4916386604309, 1, 9.492797418000919, 486, 336531,                                             336531, 0.0, 4851.41162109375
616, -4028.0282298326492, 4, 17.43779153200012, 901, 337432,                                             337432, 0.0, 4785.0078125
617, -3991.0815433859825, 4, 18.50227150899991, 952, 338384,                                             338384, 0.0, 4586.41357421875
618, -4236.638068318367, 3, 10.87900170300054, 544, 338928,                                             338928, 0.0, 4704.59521484375
619, 1279.3794713616371, 1, 7.332567895000466, 361, 339289,                                             339289, 0.0, 5529.16943359375
620, -600.9033188819885, 1, 13.593444158001148, 687, 339976,                                             339976, 0.0, 5194.5009765625
621, -3487.0231046676636, 1, 29.015891634999207, 1458, 341434,                                             341434, 0.0, 5344.2744140625
622, 70.50944113731384, 1, 9.537146038999708, 464, 341898,                                             341898, 0.0, 5230.4638671875
623, -4178.549918174744, 3, 7.73719321200042, 377, 342275,                                             342275, 0.0, 5205.923828125
624, -3399.4585942029953, 2, 6.931134700000257, 335, 342610,                                             342610, 0.0, 5175.662109375
625, -7263.383156776428, 3, 19.376652269998885, 973, 343583,                                             343583, 0.0, 5982.43798828125
626, -4016.3073587417603, 3, 11.894697252999322, 603, 344186,                                             344186, 0.0, 5420.611328125
627, 2147.649775803089, 1, 2.117396526000448, 101, 344287,                                             344287, 0.0, 4567.72314453125
628, -6271.090184092522, 3, 20.436754543999996, 1038, 345325,                                             345325, 0.0, 5183.82861328125
629, 1880.978218793869, 1, 2.6303484899999603, 136, 345461,                                             345461, 0.0, 5741.63818359375
630, -4676.359081268311, 2, 12.063906633000443, 598, 346059,                                             346059, 0.0, 5291.48046875
631, -2842.4187331795692, 3, 3.877739785000813, 193, 346252,                                             346252, 0.0, 3754.59912109375
632, 287.1158849596977, 1, 18.141408666000643, 897, 347149,                                             347149, 0.0, 4767.00244140625
633, -6621.506372094154, 3, 19.911951377998776, 991, 348140,                                             348140, 0.0, 4733.18115234375
634, 2212.4287327528, 1, 1.4268379240002105, 72, 348212,                                             348212, 0.0, 6107.2607421875
635, 969.3426042795181, 1, 4.506059163999453, 227, 348439,                                             348439, 0.0, 4574.88525390625
636, 719.8567111492157, 1, 5.75874911900064, 295, 348734,                                             348734, 0.0, 3591.16064453125
637, -6505.298124670982, 2, 13.26808214599987, 653, 349387,                                             349387, 0.0, 4439.57861328125
638, -2494.707442879677, 2, 1.2592654860000039, 61, 349448,                                             349448, 0.0, 5797.72509765625
639, -3730.4243673682213, 1, 28.61696034399938, 1434, 350882,                                             350882, 0.0, 4580.1328125
640, 720.2799299955368, 1, 6.544021707000866, 320, 351202,                                             351202, 0.0, 4688.13671875
641, -3756.4602658748627, 3, 6.31961996300015, 305, 351507,                                             351507, 0.0, 4645.72314453125
642, -713.4639665484428, 1, 20.428400783999678, 1024, 352531,                                             352531, 0.0, 4435.22314453125
643, -3990.965751647949, 1, 26.433311549999416, 1317, 353848,                                             353848, 0.0, 4692.6630859375
644, -6047.539337277412, 2, 13.748493118000624, 694, 354542,                                             354542, 0.0, 4662.5732421875
645, -7925.663754761219, 2, 16.485587897001096, 838, 355380,                                             355380, 0.0, 4733.7880859375
646, -3465.1711280941963, 2, 5.394530915998985, 277, 355657,                                             355657, 0.0, 5656.17333984375
647, -2518.168736934662, 2, 1.3035753059994022, 66, 355723,                                             355723, 0.0, 7266.76708984375
648, -3124.125468492508, 2, 4.724763137000991, 237, 355960,                                             355960, 0.0, 5140.396484375
649, 1896.9169636368752, 1, 2.1738681650003855, 110, 356070,                                             356070, 0.0, 5748.50634765625
650, -3896.938250184059, 4, 18.025105870001426, 904, 356974,                                             356974, 0.0, 4510.35693359375
651, -2231.831929951906, 1, 18.945421135000288, 941, 357915,                                             357915, 0.0, 4732.27880859375
652, 1468.4840743541718, 1, 4.937387326999669, 234, 358149,                                             358149, 0.0, 5211.93798828125
653, -1096.1091516017914, 1, 16.19987175999995, 797, 358946,                                             358946, 0.0, 4081.7392578125
654, 66.4876937866211, 1, 9.611150025000825, 492, 359438,                                             359438, 0.0, 4525.8232421875
655, -3473.620806336403, 1, 16.115151320000223, 801, 360239,                                             360239, 0.0, 4844.642578125
656, -5345.578617930412, 4, 17.004263675000402, 839, 361078,                                             361078, 0.0, 4090.98681640625
657, 769.737425327301, 1, 10.16146304799986, 506, 361584,                                             361584, 0.0, 4629.84716796875
658, -997.2415218353271, 1, 16.76757745500072, 860, 362444,                                             362444, 0.0, 5033.20703125
659, -2902.3903818130493, 3, 1.1713318760012044, 60, 362504,                                             362504, 0.0, 3622.021728515625
660, -3050.721951007843, 2, 5.657949897000435, 268, 362772,                                             362772, 0.0, 3469.751220703125
661, 2033.9609988331795, 1, 2.5032715249999455, 108, 362880,                                             362880, 0.0, 5623.6181640625
662, 392.1743017435074, 1, 6.754878854999333, 317, 363197,                                             363197, 0.0, 4730.47216796875
663, -4674.710265874863, 3, 10.339780281999992, 513, 363710,                                             363710, 0.0, 4724.6767578125
664, -5727.337646722794, 2, 15.370347459998811, 771, 364481,                                             364481, 0.0, 4408.39501953125
665, -1794.2773316800594, 1, 14.994093252000312, 746, 365227,                                             365227, 0.0, 4513.63427734375
666, 984.562537074089, 1, 5.36486580699966, 262, 365489,                                             365489, 0.0, 4846.7646484375
667, 1786.2289048433304, 1, 3.934697775001041, 176, 365665,                                             365665, 0.0, 4630.41845703125
668, 80.05345475673676, 1, 9.275880679999318, 469, 366134,                                             366134, 0.0, 4140.63720703125
669, 1469.3264601230621, 1, 3.639995405999798, 183, 366317,                                             366317, 0.0, 4586.41259765625
670, -2479.783370256424, 2, 1.6073541200003092, 82, 366399,                                             366399, 0.0, 3679.099853515625
671, 2086.521237909794, 1, 1.614404795000155, 83, 366482,                                             366482, 0.0, 5065.28369140625
672, -3462.461924433708, 2, 5.296394151000641, 265, 366747,                                             366747, 0.0, 3564.0712890625
673, -3258.8256167173386, 2, 6.084097908000331, 308, 367055,                                             367055, 0.0, 4547.63134765625
674, 1921.241119980812, 1, 2.9541099770012806, 151, 367206,                                             367206, 0.0, 4376.23291015625
675, 1819.3431733846664, 1, 2.817045339001197, 126, 367332,                                             367332, 0.0, 5025.6953125
676, -3773.4534957408905, 1, 27.415670198999578, 1374, 368706,                                             368706, 0.0, 4629.0029296875
677, 2058.9700940847397, 1, 2.1403511360003904, 102, 368808,                                             368808, 0.0, 3036.0556640625
678, -904.5241805315018, 1, 10.130816087001222, 513, 369321,                                             369321, 0.0, 4713.32666015625
679, -5039.35107588768, 2, 14.197582234000947, 707, 370028,                                             370028, 0.0, 4981.6455078125
680, 1613.224019408226, 1, 5.129318784000134, 250, 370278,                                             370278, 0.0, 5079.06640625
681, -7858.398244142532, 3, 26.387632145999305, 1353, 371631,                                             371631, 0.0, 5099.57275390625
682, 1347.4652216434479, 1, 8.363938720000078, 400, 372031,                                             372031, 0.0, 4318.55517578125
683, 2017.7529513835907, 1, 3.061071420999724, 134, 372165,                                             372165, 0.0, 4219.8349609375
684, 186.97993767261505, 1, 7.339281942000525, 350, 372515,                                             372515, 0.0, 4943.87451171875
685, 2030.7184762954712, 1, 3.3051820550008415, 128, 372643,                                             372643, 0.0, 3251.014892578125
686, -3533.1935423612595, 2, 6.356452931999229, 306, 372949,                                             372949, 0.0, 4024.44189453125
687, -3826.535745382309, 2, 7.728438373000245, 378, 373327,                                             373327, 0.0, 4392.95166015625
688, 2025.821678340435, 1, 4.132180617998529, 186, 373513,                                             373513, 0.0, 5226.26513671875
689, 1146.7317963838577, 1, 6.9161079409987, 341, 373854,                                             373854, 0.0, 5102.42724609375
690, -3467.9085443019867, 2, 6.549376703000235, 312, 374166,                                             374166, 0.0, 4796.3671875
691, -4586.563718318939, 4, 21.334569168999224, 1051, 375217,                                             375217, 0.0, 4325.27978515625
692, 457.51929515600204, 1, 17.37165531000028, 864, 376081,                                             376081, 0.0, 4552.521484375
693, -4287.666675329208, 3, 7.336053931001516, 350, 376431,                                             376431, 0.0, 5451.97119140625
694, -5893.980184674263, 4, 29.833455360001608, 1480, 377911,                                             377911, 0.0, 4271.23828125
695, -5054.937339663506, 2, 16.54405016400051, 819, 378730,                                             378730, 0.0, 4100.68994140625
696, -7385.572022676468, 3, 19.37998903299922, 960, 379690,                                             379690, 0.0, 4023.349853515625
697, 1278.2000650167465, 1, 7.1348587250013225, 337, 380027,                                             380027, 0.0, 4793.3037109375
698, -3279.8497112989426, 4, 17.32050719899962, 874, 380901,                                             380901, 0.0, 4338.8037109375
699, 2118.63988751173, 1, 1.9715367820008396, 90, 380991,                                             380991, 0.0, 3142.080810546875
700, 721.9666576385498, 1, 4.301362684000196, 198, 381189,                                             381189, 0.0, 4386.1904296875
701, -2859.8562881946564, 3, 2.9190572060015256, 138, 381327,                                             381327, 0.0, 4482.82861328125
702, -4629.661782026291, 2, 14.967912549000175, 744, 382071,                                             382071, 0.0, 4510.4404296875
703, -4410.4187724888325, 3, 11.736972575001346, 572, 382643,                                             382643, 0.0, 4151.70947265625
704, 1525.4625440835953, 1, 5.930098584998632, 278, 382921,                                             382921, 0.0, 4637.82080078125
705, -4872.987305164337, 4, 23.00307052700009, 1148, 384069,                                             384069, 0.0, 4080.948974609375
706, -185.8866982460022, 1, 14.823290804999488, 750, 384819,                                             384819, 0.0, 4408.9208984375
707, -895.2104096412659, 1, 17.281982053998945, 850, 385669,                                             385669, 0.0, 4265.47802734375
708, -3707.0925641059875, 2, 8.146994396000082, 384, 386053,                                             386053, 0.0, 4404.33349609375
709, -2938.999655485153, 3, 4.123548847001075, 208, 386261,                                             386261, 0.0, 4936.75732421875
710, 854.4207049608231, 1, 6.9327218379985425, 328, 386589,                                             386589, 0.0, 4371.4921875
711, -3150.7102283239365, 2, 4.854024965999997, 226, 386815,                                             386815, 0.0, 3726.013671875
712, 1823.455591082573, 1, 4.127946562999568, 180, 386995,                                             386995, 0.0, 4629.72607421875
713, 1731.2482143640518, 1, 3.73215946199889, 171, 387166,                                             387166, 0.0, 3973.12255859375
714, -442.22453981637955, 1, 14.386834973000077, 693, 387859,                                             387859, 0.0, 4362.32470703125
715, 1626.170127272606, 1, 3.404131368999515, 169, 388028,                                             388028, 0.0, 4199.40576171875
716, 451.1496249437332, 1, 11.270926168999722, 568, 388596,                                             388596, 0.0, 4401.7568359375
717, 1956.4032868146896, 1, 0.9208682019998378, 30, 388626,                                             388626, 0.0, 4737.1572265625
718, -706.7985090017319, 5, 1.2291798760015809, 59, 388685,                                             388685, 0.0, 7200.31787109375
719, 573.564595669508, 1, 11.263475302999723, 548, 389233,                                             389233, 0.0, 4189.21044921875
720, 1693.665839791298, 1, 5.260063936999359, 260, 389493,                                             389493, 0.0, 4388.5869140625
721, -6416.9350014925, 4, 26.397593878000407, 1297, 390790,                                             390790, 0.0, 4346.36181640625
722, -4169.414219498634, 4, 17.2438071710003, 872, 391662,                                             391662, 0.0, 4615.05126953125
723, -403.93317824602127, 1, 14.874276139000358, 749, 392411,                                             392411, 0.0, 4212.712890625
724, -5019.826421380043, 4, 17.936120049998863, 892, 393303,                                             393303, 0.0, 4381.486328125
725, 412.84160405397415, 1, 5.975305780999406, 285, 393588,                                             393588, 0.0, 5062.43505859375
726, 866.5354925394058, 1, 7.5382872610007325, 359, 393947,                                             393947, 0.0, 3770.925048828125
727, -1465.020865559578, 1, 15.017696488001093, 742, 394689,                                             394689, 0.0, 4860.02880859375
728, -2209.96297621727, 1, 18.42498745100056, 924, 395613,                                             395613, 0.0, 4231.12158203125
729, -5659.814430236816, 3, 18.080558322999423, 901, 396514,                                             396514, 0.0, 4646.923828125
730, -3550.3715999126434, 2, 7.9693769790010265, 390, 396904,                                             396904, 0.0, 4137.5498046875
731, 1947.5687736868858, 1, 2.0488574280007015, 82, 396986,                                             396986, 0.0, 3590.701904296875
732, 880.6250809431076, 1, 10.795230191000883, 509, 397495,                                             397495, 0.0, 4633.76025390625
733, 83.07710349559784, 1, 12.5702987270015, 612, 398107,                                             398107, 0.0, 4500.49365234375
734, 1741.9687383174896, 1, 3.73696951599959, 167, 398274,                                             398274, 0.0, 4928.38037109375
735, -6197.1441596746445, 2, 18.18212204699921, 887, 399161,                                             399161, 0.0, 5215.27734375
736, -7653.103447407484, 2, 31.620464366000306, 1548, 400709,                                             400709, 0.0, 4433.966796875
737, -3744.0589394569397, 3, 5.4911351000009745, 277, 400986,                                             400986, 0.0, 4214.35107421875
738, 694.4389507770538, 1, 5.232607828000255, 264, 401250,                                             401250, 0.0, 4725.5859375
739, -11358.621659636497, 2, 39.57814507100011, 1980, 403230,                                             403230, 0.0, 5015.98828125
740, -2318.644994735718, 1, 24.82768923399999, 1220, 404450,                                             404450, 0.0, 4840.41943359375
741, 1959.2465300559998, 1, 3.141326584000126, 154, 404604,                                             404604, 0.0, 4070.780029296875
742, -4071.7843466997147, 2, 8.045196028000646, 390, 404994,                                             404994, 0.0, 5091.02490234375
743, 1915.5400712490082, 1, 2.7250606140005402, 118, 405112,                                             405112, 0.0, 4917.77880859375
744, -5231.6482763290405, 2, 15.226632195001002, 740, 405852,                                             405852, 0.0, 4549.96533203125
745, 1643.7359538078308, 1, 2.7681226229997264, 137, 405989,                                             405989, 0.0, 4947.787109375
746, 1574.5206710100174, 1, 4.494309429999703, 207, 406196,                                             406196, 0.0, 4731.92041015625
747, -1391.4551490545273, 1, 20.860392839998894, 1017, 407213,                                             407213, 0.0, 4591.72265625
748, 29.19268834590912, 1, 8.93757130999984, 432, 407645,                                             407645, 0.0, 4182.34521484375
749, 127.14559471607208, 1, 10.769491050999932, 534, 408179,                                             408179, 0.0, 4743.818359375
750, 894.9222768545151, 1, 7.203898276999098, 356, 408535,                                             408535, 0.0, 5124.91650390625
751, 1116.5451893806458, 1, 5.343053995000446, 251, 408786,                                             408786, 0.0, 4809.0947265625
752, -2503.9321036338806, 2, 0.9683510609993391, 48, 408834,                                             408834, 0.0, 4497.12060546875
753, -2518.0998027324677, 2, 1.318886017001205, 65, 408899,                                             408899, 0.0, 5467.02392578125
754, -391.6917226910591, 1, 14.877335700999538, 722, 409621,                                             409621, 0.0, 4183.09619140625
755, -3766.6228543519974, 2, 6.3306995120001375, 314, 409935,                                             409935, 0.0, 6140.978515625
756, 534.3110863566399, 1, 6.541767955999603, 306, 410241,                                             410241, 0.0, 4605.66357421875
757, -2393.043736934662, 1, 22.409384270999, 1088, 411329,                                             411329, 0.0, 5473.3359375
758, -591.4697564840317, 1, 14.081484378999448, 694, 412023,                                             412023, 0.0, 4767.1435546875
759, -2793.5863451957703, 4, 18.063651524000306, 884, 412907,                                             412907, 0.0, 5266.16357421875
760, 1751.0913521051407, 1, 3.485276019999219, 168, 413075,                                             413075, 0.0, 4875.5673828125
761, -9973.493320465088, 3, 36.617696080000314, 1808, 414883,                                             414883, 0.0, 4709.55322265625
762, -6891.109078079462, 4, 33.86349763200087, 1684, 416567,                                             416567, 0.0, 5069.890625
763, -4013.9502672553062, 3, 12.93292079999992, 626, 417193,                                             417193, 0.0, 4712.03857421875
764, -3496.9802170991898, 2, 5.1334369119995245, 252, 417445,                                             417445, 0.0, 4170.38916015625
765, 565.4880808591843, 1, 12.968727862999003, 627, 418072,                                             418072, 0.0, 4423.12841796875
766, -3762.411413669586, 4, 17.347568508999757, 850, 418922,                                             418922, 0.0, 4757.0400390625
767, -377.64529997110367, 1, 18.36163041400141, 908, 419830,                                             419830, 0.0, 4444.72509765625
768, 2163.433803319931, 1, 0.7310298400007014, 30, 419860,                                             419860, 0.0, 3716.7734375
769, 340.6301313638687, 1, 9.920468639000319, 492, 420352,                                             420352, 0.0, 4878.0673828125
770, 2060.7595167160034, 1, 1.435474958998384, 70, 420422,                                             420422, 0.0, 5044.130859375
771, 1663.4442071914673, 1, 4.35024689400052, 180, 420602,                                             420602, 0.0, 4583.6435546875
772, -703.7339063882828, 1, 13.6494067980002, 695, 421297,                                             421297, 0.0, 4775.51416015625
773, 1682.0567724704742, 1, 2.9543584309994912, 145, 421442,                                             421442, 0.0, 4757.53662109375
774, -351.98637664318085, 1, 12.437262003000797, 628, 422070,                                             422070, 0.0, 4434.65185546875
775, -4995.271047830582, 3, 13.393121397999494, 651, 422721,                                             422721, 0.0, 4575.70361328125
776, -2370.332432746887, 4, 17.467770371998995, 855, 423576,                                             423576, 0.0, 4861.22412109375
777, 537.9535156488419, 1, 10.445882149999306, 502, 424078,                                             424078, 0.0, 4932.3017578125
778, -3417.4343605041504, 3, 4.557569771999624, 223, 424301,                                             424301, 0.0, 4489.73974609375
779, -7762.6983832120895, 2, 30.36430094899879, 1502, 425803,                                             425803, 0.0, 5404.794921875
780, -3044.36646643281, 4, 21.547784793001483, 1051, 426854,                                             426854, 0.0, 4363.30029296875
781, 679.4476786851883, 1, 11.21801254499951, 545, 427399,                                             427399, 0.0, 5181.54443359375
782, 853.3303258419037, 1, 3.8735610029998497, 191, 427590,                                             427590, 0.0, 4585.9453125
783, 1151.4034992456436, 1, 8.392568682000274, 392, 427982,                                             427982, 0.0, 5009.599609375
784, 791.9474602937698, 1, 5.53670000800048, 278, 428260,                                             428260, 0.0, 5135.6630859375
785, -3088.2609260082245, 3, 4.89830701199935, 246, 428506,                                             428506, 0.0, 6979.11962890625
786, 1795.297499716282, 1, 5.179432724000435, 253, 428759,                                             428759, 0.0, 5366.87109375
787, -6872.3686537742615, 2, 17.77352074599912, 861, 429620,                                             429620, 0.0, 4373.07958984375
788, -892.020497918129, 1, 16.724843762998717, 830, 430450,                                             430450, 0.0, 5316.72265625
789, -3145.3438799381256, 1, 14.95851052100079, 720, 431170,                                             431170, 0.0, 4522.9814453125
790, 1065.1229393482208, 1, 6.935686230001011, 325, 431495,                                             431495, 0.0, 5863.55712890625
791, -3947.9501889944077, 3, 8.606762855000852, 411, 431906,                                             431906, 0.0, 4735.44775390625
792, -2688.777077138424, 2, 4.83358623300046, 241, 432147,                                             432147, 0.0, 5255.5400390625
793, -4303.829083681107, 2, 14.21243613399929, 684, 432831,                                             432831, 0.0, 5757.7138671875
794, 88.0675139427185, 1, 14.46401031700043, 722, 433553,                                             433553, 0.0, 5606.93115234375
795, -2662.898239135742, 2, 1.4708549010010756, 72, 433625,                                             433625, 0.0, 6215.1611328125
796, -4994.295114338398, 4, 18.07106568600102, 889, 434514,                                             434514, 0.0, 4658.47119140625
797, -97.88122394680977, 1, 17.16404953900019, 835, 435349,                                             435349, 0.0, 5031.39453125
798, 780.9095636606216, 1, 9.773491267998907, 457, 435806,                                             435806, 0.0, 4928.99658203125
799, -4493.178821563721, 3, 9.33026313099981, 454, 436260,                                             436260, 0.0, 5359.892578125
800, -3179.052816092968, 2, 5.006332023000141, 246, 436506,                                             436506, 0.0, 5588.50537109375
801, -3855.586954176426, 3, 6.009084155999517, 296, 436802,                                             436802, 0.0, 3689.776611328125
802, -3283.8542503118515, 2, 3.942934344000605, 195, 436997,                                             436997, 0.0, 5293.29931640625
803, 767.5144458413124, 1, 7.804318214000887, 391, 437388,                                             437388, 0.0, 4397.7392578125
804, 27.66920840740204, 1, 7.541034923000552, 357, 437745,                                             437745, 0.0, 5686.76171875
805, -3694.2819916009903, 2, 6.139600982000047, 287, 438032,                                             438032, 0.0, 4644.45166015625
806, 305.9156170487404, 1, 12.337895418999324, 585, 438617,                                             438617, 0.0, 5390.3134765625
807, 2104.598834991455, 1, 2.178447085998414, 101, 438718,                                             438718, 0.0, 4058.569580078125
808, -285.9081155061722, 1, 11.469231279001178, 549, 439267,                                             439267, 0.0, 4856.58642578125
809, 1624.8636308908463, 1, 3.3358849000014743, 156, 439423,                                             439423, 0.0, 5368.68994140625
810, -4366.209198832512, 2, 9.367081939000855, 448, 439871,                                             439871, 0.0, 4813.11572265625
811, -3873.5160648822784, 4, 21.274617567998575, 1032, 440903,                                             440903, 0.0, 4234.7568359375
812, -3376.578502058983, 4, 18.973052003000703, 923, 441826,                                             441826, 0.0, 5196.75341796875
813, 868.3810470998287, 1, 8.756109997000749, 407, 442233,                                             442233, 0.0, 5732.93408203125
814, 1908.9902638196945, 1, 3.9392446059991926, 174, 442407,                                             442407, 0.0, 6077.79833984375
815, 1085.1206259727478, 1, 7.1584482149992255, 314, 442721,                                             442721, 0.0, 4909.79296875
816, -3647.8225400447845, 2, 7.140985252000974, 333, 443054,                                             443054, 0.0, 4450.41064453125
817, -4710.495971918106, 2, 9.59495688700008, 473, 443527,                                             443527, 0.0, 4828.14208984375
818, 1052.6357429623604, 1, 9.703142869000658, 458, 443985,                                             443985, 0.0, 4747.47314453125
819, 425.8595073223114, 1, 12.021624991999488, 567, 444552,                                             444552, 0.0, 5314.4033203125
820, -4324.492610692978, 1, 29.65002085100059, 1451, 446003,                                             446003, 0.0, 4486.99609375
821, -567.4648497104645, 1, 14.818879730000845, 722, 446725,                                             446725, 0.0, 5740.6015625
822, -4052.251264810562, 2, 8.731395064000026, 415, 447140,                                             447140, 0.0, 5358.5751953125
823, -5141.063234090805, 2, 15.740401840001141, 757, 447897,                                             447897, 0.0, 4992.2490234375
824, 1071.8349862396717, 1, 10.538328566000928, 507, 448404,                                             448404, 0.0, 5804.00244140625
825, -2996.5995485782623, 4, 16.996191132000604, 844, 449248,                                             449248, 0.0, 5054.58642578125
826, -4716.996684849262, 2, 11.725274291999085, 553, 449801,                                             449801, 0.0, 5700.98193359375
827, 2015.9667757749557, 1, 1.7902679509988957, 89, 449890,                                             449890, 0.0, 3982.5390625
828, -3287.8539304733276, 2, 3.8395676520012785, 169, 450059,                                             450059, 0.0, 4115.3447265625
829, 1498.147212266922, 1, 6.938186203000441, 317, 450376,                                             450376, 0.0, 5484.5947265625
830, -1061.412846326828, 1, 20.58599460000005, 1002, 451378,                                             451378, 0.0, 5164.17822265625
831, 1924.8917319774628, 1, 2.5088922519989865, 123, 451501,                                             451501, 0.0, 5218.603515625
832, 1503.3865706920624, 1, 1.4270233089991962, 70, 451571,                                             451571, 0.0, 6189.34619140625
833, -530.8723876476288, 1, 11.240169108999908, 533, 452104,                                             452104, 0.0, 5052.107421875
834, 1245.8147196769714, 1, 3.172153020999758, 151, 452255,                                             452255, 0.0, 5949.8408203125
835, -4894.560279846191, 4, 25.255688541999916, 1233, 453488,                                             453488, 0.0, 5581.26416015625
836, -3208.1747514009476, 4, 21.25664084500022, 1032, 454520,                                             454520, 0.0, 5118.90966796875
837, 884.615011036396, 1, 9.535079801000393, 455, 454975,                                             454975, 0.0, 4959.8212890625
838, 1442.2629762887955, 1, 6.637376894999761, 324, 455299,                                             455299, 0.0, 5140.63671875
